gene,sample_id,coef,se,n_cells,pval,dispersion
ARTN,Lung5,0.0020089393817308,0.000409402111055301,37735,9.2476322845136e-07,0.325914070732775
ARTN,Lung6,-0.00202952474639135,0.00213787069132095,3252,0.342457565438407,0.17855374016308
ARTN,Lung9,-0.000246918734478524,0.00072711422255164,21893,0.734167365406051,0.202233447239705
ARTN,Lung12,-0.000474678032056651,0.000486394197359874,16548,0.329107974961712,0.437016375998847
ARTN,Lung13,0.00176849037452155,0.000901403174151464,13609,0.0497705770281447,0.20910874540463
ATF3,Lung5,0.00684028895692888,0.000237817097381103,37735,6.26306816118273e-182,0.887217740072746
ATF3,Lung6,0.00277858647401764,0.00178129050374582,3252,0.118789960859865,0.223785176201386
ATF3,Lung9,0.00164075309103464,0.000667576001154807,21893,0.0139799865240943,0.233599241389075
ATF3,Lung12,-0.000639534228164933,0.000468342844432489,16548,0.172087855940121,0.473009620491203
ATF3,Lung13,0.00021682969357194,0.000756223786886179,13609,0.774321447447698,0.262646434927826
ATG10,Lung5,-0.0006999337699001,0.000325978649471376,37735,0.03177921470795,0.388123001732444
ATG10,Lung6,0.00473915134425484,0.00171798181178545,3252,0.0058057118033928,0.238473839596243
ATG10,Lung9,-0.000256290873144973,0.000612119701900098,21893,0.675439749380628,0.257799852542866
ATG10,Lung12,-0.000447018440049296,0.00040616768972834,16548,0.271081204857197,0.548140736505033
ATG10,Lung13,-0.000918756385873511,0.000671715741602628,13609,0.171382334796502,0.298806137209994
ATG12,Lung5,-0.000663804215878597,0.00016502159266422,37735,5.75764530544083e-05,0.862488158443583
ATG12,Lung6,-0.000503531596289478,0.00133670881996859,3252,0.706400241586944,0.339389500293247
ATG12,Lung9,0.000765446464434465,0.000534892742581852,21893,0.152422205099201,0.302542495062975
ATG12,Lung12,-0.000472740343268204,0.000274342696319599,16548,0.0848569705151756,0.823369474167309
ATG12,Lung13,0.00135047307152871,0.000612977651320284,13609,0.02758517132121,0.35478172775283
ATG5,Lung5,-0.00040223008567249,0.000323021546007148,37735,0.21305408265848,0.395529068279528
ATG5,Lung6,0.000944767790256245,0.00137254967051819,3252,0.491244684027208,0.332279141911084
ATG5,Lung9,-0.0014275536519796,0.000601737296541236,21893,0.0176735752621736,0.260380803452533
ATG5,Lung12,-0.000310282108604816,0.000467642093850599,16548,0.50700821723598,0.462078947501533
ATG5,Lung13,-0.0014264237470491,0.000668413217040599,13609,0.0328391141264402,0.306342319214873
ATM,Lung5,0.000990718839320579,0.000320242622226164,37735,0.00197710056565134,0.419541734360566
ATM,Lung6,0.000149937949177272,0.00163777714413158,3252,0.927055844787684,0.248561668618908
ATM,Lung9,0.000260595938026632,0.000589428419344843,21893,0.65840501767347,0.266913272126659
ATM,Lung12,5.80176052462991e-05,0.000472945505331699,16548,0.902366110075526,0.450431919631775
ATM,Lung13,0.00104552077912364,0.000798329173084838,13609,0.190318938418787,0.244566727388546
ATR,Lung5,0.00021328825206884,0.000361549606346924,37735,0.555238891755826,0.351543637090158
ATR,Lung6,0.00148005048078803,0.00160251822545996,3252,0.35570610394808,0.256135612996809
ATR,Lung9,-0.00019194429722862,0.000674626256573088,21893,0.776012324197998,0.219706659084064
ATR,Lung12,0.000102023471268274,0.000487570841955861,16548,0.834254246489791,0.439388578958093
ATR,Lung13,-0.000876377111392648,0.000718812578614629,13609,0.22276786143887,0.283076713883184
AXL,Lung5,0.000727007608532476,0.000255944189641571,37735,0.00450439004453442,0.545431389677184
AXL,Lung6,-0.00104100657849933,0.00140310314631129,3252,0.458128771842808,0.323917635498492
AXL,Lung9,-9.87690074865708e-05,0.000490060675724111,21893,0.840272879339705,0.335516578560355
AXL,Lung12,-0.000840195069628538,0.00041006356846036,16548,0.0404681202664379,0.542911877980829
AXL,Lung13,0.000243408248315813,0.000441967606923816,13609,0.581813458103775,0.514256501550046
AZGP1,Lung5,-8.21775274032338e-05,0.000430232820258192,37735,0.84852002314442,0.270615691578911
AZGP1,Lung6,0.00338313908778057,0.00216352297759934,3252,0.117883888559612,0.171807584777197
AZGP1,Lung9,0.000368004737957838,0.000872771259590257,21893,0.673279889074935,0.156567161713895
AZGP1,Lung12,-0.000270547848014126,0.000534738028940471,16548,0.61289550230026,0.382208780057414
AZGP1,Lung13,-0.00253788092277972,0.00101707768863591,13609,0.0125862199621548,0.165737160307312
AZU1,Lung5,-0.000292155388364395,0.000268851570220883,37735,0.27717864385523,0.492374778481532
AZU1,Lung6,0.00154936729299132,0.00197237590204082,3252,0.432140852495468,0.189515160419296
AZU1,Lung9,0.00161467886281087,0.000699964059810688,21893,0.0210658312512009,0.21236742666603
AZU1,Lung12,-0.000924375076621623,0.000381846333535417,16548,0.0154862307316698,0.581430292514442
AZU1,Lung13,0.000838377061971168,0.00089217309367534,13609,0.347370311594577,0.208876560372867
B2M,Lung5,0.000376771693850144,5.89561523956663e-05,37735,1.65116881409695e-10,2.0225852391471
B2M,Lung6,0.00101095774412953,0.000225966975731176,3252,7.67991656853074e-06,1.5612190991059
B2M,Lung9,-0.000481636062869938,0.000128767936528888,21893,0.000183770367794276,1.24393360263174
B2M,Lung12,0.00267251867931497,0.000174739933711813,16548,8.34994207190658e-53,1.24631523630998
B2M,Lung13,-0.000324566710117357,9.25679090104703e-05,13609,0.000454459302471492,1.51675326428164
B3GNT7,Lung5,-0.000925068486474818,0.000430620730284372,37735,0.0316962049392106,0.262585883842463
B3GNT7,Lung6,0.00142205605935542,0.00244599545577905,3252,0.560983486388543,0.140990430112614
B3GNT7,Lung9,0.000372920175172318,0.0008087414115946,21893,0.644718425397713,0.172869700340615
B3GNT7,Lung12,-4.56069710150202e-05,0.000558350384372532,16548,0.934899884527306,0.365086930761327
B3GNT7,Lung13,0.000822092515832681,0.000914184100261415,13609,0.368512252984237,0.198786725211854
BAG3,Lung5,0.000925263892863886,0.000271782740131061,37735,0.000663035606600424,0.518332524413521
BAG3,Lung6,-0.00106351086151999,0.00117903871700486,3252,0.367048785525629,0.393190886743959
BAG3,Lung9,0.000671816398136211,0.000601183794372839,21893,0.263785214291444,0.253440578268382
BAG3,Lung12,-0.000200502541012501,0.000474543164068727,16548,0.67264771495218,0.447416955936289
BAG3,Lung13,-0.00249767982800714,0.000625271860909373,13609,6.48171915759814e-05,0.326237152587581
BATF3,Lung5,-0.000876551570241106,0.000361515788937126,37735,0.0153228816983551,0.333529851537185
BATF3,Lung6,-0.000627056188746611,0.00166041694235154,3252,0.705690736499651,0.259564274227848
BATF3,Lung9,-0.000102461822585349,0.000668475322150082,21893,0.878179919507036,0.225495523918701
BATF3,Lung12,-0.00078046080725855,0.000495341628675323,16548,0.115117766091123,0.420250713909484
BATF3,Lung13,-0.00010482803105239,0.000876326543888336,13609,0.904782503497146,0.205411209925024
BAX,Lung5,-0.000246980929975913,0.000206393070348516,37735,0.2314417518326,0.667482328428809
BAX,Lung6,-7.52922031605119e-05,0.000886954107536457,3252,0.932350034991236,0.543385557604602
BAX,Lung9,-0.000736821737958226,0.000376905780226798,21893,0.0505921721077653,0.459273870653935
BAX,Lung12,0.000537988564151751,0.00035477179573651,16548,0.129409254910897,0.621505629956859
BAX,Lung13,-0.000531378741772561,0.000407018943058657,13609,0.19170967891331,0.565256196987767
BCL2,Lung5,0.0019035640601317,0.000252915802250181,37735,5.212909028101e-14,0.594955619759185
BCL2,Lung6,0.00384826104684785,0.00127934465512327,3252,0.00262978329751813,0.346562928884003
BCL2,Lung9,-0.00124221029906467,0.000447332272665805,21893,0.00548750368568975,0.385693425900129
BCL2,Lung12,0.000149800317585503,0.000382668173654001,16548,0.695455252220671,0.593993699325653
BCL2,Lung13,0.000635789915749861,0.000610029225616635,13609,0.297305698690578,0.353252702477274
BCL2L1,Lung5,-0.00196321755531017,0.000169693221735143,37735,5.90194188636821e-31,0.791569556526404
BCL2L1,Lung6,-2.64184279976459e-05,0.000630254429415902,3252,0.966564797129518,0.810900844059906
BCL2L1,Lung9,-0.0001736285077934,0.000339701538711869,21893,0.609266501810387,0.524586287580884
BCL2L1,Lung12,-0.00118503344089175,0.000292812047322758,16548,5.18607776042073e-05,0.778173844094035
BCL2L1,Lung13,-2.7637425435282e-05,0.000350043402137934,13609,0.937068987277703,0.669084796528196
BECN1,Lung5,-0.000709917740654286,0.000286140473011752,37735,0.0131010227845543,0.457358104030645
BECN1,Lung6,-0.00293122360155266,0.00139833352693763,3252,0.036062115500574,0.335041216743237
BECN1,Lung9,0.000146511625990779,0.000626899842220571,21893,0.815211530909087,0.240155010320165
BECN1,Lung12,0.000687638982568013,0.000473049497466388,16548,0.146048890509951,0.452193266725233
BECN1,Lung13,-0.0023829652812292,0.000670472137706454,13609,0.000379188388752117,0.300827827517918
BEST1,Lung5,0.000395947337323824,0.000390791464461746,37735,0.310967786548567,0.31910125962532
BEST1,Lung6,0.00246088371066921,0.00220715906101425,3252,0.264869573889294,0.159323839487567
BEST1,Lung9,0.00062944743477789,0.000737090670811095,21893,0.393126036167492,0.198629365447421
BEST1,Lung12,0.000735680888640343,0.000484518155565822,16548,0.128919560553078,0.432992969336709
BEST1,Lung13,0.00149279382733754,0.000906438359537794,13609,0.0995830261209249,0.207404962583308
BGN,Lung5,-0.00128420556190717,4.29246967032702e-05,37735,1.16041252268434e-196,2.22563762266718
BGN,Lung6,-0.000155170230800641,0.000213078486432473,3252,0.466472561265578,1.77335661398998
BGN,Lung9,1.08161319645331e-05,0.000122982181319645,21893,0.929917391405271,1.39579985527028
BGN,Lung12,-0.000833488681109674,8.58016136633541e-05,16548,2.62461349623921e-22,1.77316074915951
BGN,Lung13,0.00198145709960221,0.00013747995731602,13609,4.30557115969777e-47,1.49692634410442
BID,Lung5,-0.00130407239593646,0.000244833027737811,37735,1.00192449129813e-07,0.532594824968741
BID,Lung6,-0.00108492676648136,0.00136443174910763,3252,0.426526738109003,0.334694751130459
BID,Lung9,-0.000302552233601448,0.000504816544506025,21893,0.548952140960533,0.329875898610372
BID,Lung12,0.000675037758935166,0.000304236562197403,16548,0.0265008542287264,0.739802549920195
BID,Lung13,-0.00117347576665358,0.000614977941752141,13609,0.0563706537948231,0.33693231058094
BIRC5,Lung5,-0.000122338604077409,0.000340827864610514,37735,0.719635913699634,0.363594027044947
BIRC5,Lung6,-0.00154430913986769,0.00158893946813491,3252,0.331094390920881,0.272925078287144
BIRC5,Lung9,-0.000742329263276804,0.000518922940122062,21893,0.15256804040706,0.315971956989128
BIRC5,Lung12,0.000680528871651324,0.000497024714528159,16548,0.170935110854522,0.417998804509011
BIRC5,Lung13,-0.00138091718290867,0.000688299642716338,13609,0.0448270990364315,0.295216999148098
BMP1,Lung5,-0.00117197901788186,0.000150104448796126,37735,5.82148181058982e-15,0.879895320820734
BMP1,Lung6,0.000519607100280013,0.00077033350712718,3252,0.499979336786798,0.658816351821969
BMP1,Lung9,-0.000146746290040636,0.000280742001693065,21893,0.601176974848307,0.641548074883451
BMP1,Lung12,-0.00155632741428457,0.000241603862635667,16548,1.18181913588103e-10,0.93034073393692
BMP1,Lung13,0.000195979496914506,0.000362064630656929,13609,0.588312407752727,0.648455963439877
BMP2,Lung5,0.000285339307540502,0.000357537882854915,37735,0.42483141242309,0.359558449739697
BMP2,Lung6,-0.00175537697267508,0.0020329177071286,3252,0.387875451845266,0.194977907390792
BMP2,Lung9,0.00132131889623457,0.000674978626484241,21893,0.0502803188314109,0.225537849669691
BMP2,Lung12,-0.000748674333017299,0.000472988776054695,16548,0.113453705774294,0.452914516436877
BMP2,Lung13,-0.000161368397885526,0.00079765555617706,13609,0.839679574610847,0.239242090203137
BMP3,Lung5,-0.00080237574692823,0.000392994627726662,37735,0.041181648450117,0.30517148315828
BMP3,Lung6,0.00402893915239168,0.0022360514396516,3252,0.0715753525839486,0.152621851632404
BMP3,Lung9,0.000930675745099715,0.000702752542754626,21893,0.185393721583423,0.217051451245088
BMP3,Lung12,0.00107746469042139,0.000445244113446394,16548,0.0155230058037907,0.497641669207057
BMP3,Lung13,-0.000954865022721432,0.000822535630234306,13609,0.245690772393573,0.227998719802982
BMP4,Lung5,-0.00143447934039782,0.000276349352137811,37735,2.09371599279325e-07,0.467442191443221
BMP4,Lung6,0.00260701538726023,0.00143614600295216,3252,0.0694800063288658,0.293651446616805
BMP4,Lung9,-0.000612557664200222,0.000556756265346387,21893,0.27123370766382,0.298449132484464
BMP4,Lung12,0.000383350720634147,0.000373761043429796,16548,0.305053175923174,0.607867479702509
BMP4,Lung13,-0.00194648624229509,0.000601221659120443,13609,0.00120560066401983,0.36273894680043
BMP5,Lung5,-4.03844519758357e-05,0.00029692548319047,37735,0.891814395258543,0.448811513365223
BMP5,Lung6,0.00062394854631523,0.00127515354181619,3252,0.624620484479773,0.349398314563903
BMP5,Lung9,0.00237440770689962,0.000622444095604341,21893,0.000136374893995992,0.24644990305034
BMP5,Lung12,0.00018087713282705,0.000438906415736169,16548,0.680259784901299,0.486588371771129
BMP5,Lung13,-0.00156437201943267,0.00077215251137523,13609,0.0427659749216702,0.247338937752722
BMP6,Lung5,0.000921120637136984,0.000373715632247675,37735,0.0137103725641843,0.345459156153067
BMP6,Lung6,0.00193387919377345,0.00247775553291142,3252,0.435098764645105,0.144774515887994
BMP6,Lung9,0.0021695369207992,0.000781372020204781,21893,0.00549351962520307,0.1826000605034
BMP6,Lung12,-0.000756982919193696,0.000504778315001223,16548,0.133709135037503,0.423016446660671
BMP6,Lung13,0.00115460651251297,0.000992074613157012,13609,0.244492783001506,0.178879163069693
BMP7,Lung5,-0.000856594144830778,0.000397426267362155,37735,0.0311341726613618,0.290309882098489
BMP7,Lung6,-0.0059618920596303,0.00203964537151567,3252,0.00346671800769411,0.21216047633793
BMP7,Lung9,-0.00193121048042015,0.000654137674179962,21893,0.0031541659734626,0.234697722176939
BMP7,Lung12,-0.00042462541824903,0.000422672510205677,16548,0.315079679531024,0.528123912623287
BMP7,Lung13,-0.00152734058289413,0.000835536700116059,13609,0.0675532348569716,0.227868542390881
BMPR1A,Lung5,-0.000298438828202181,0.000271502950215196,37735,0.271676364989344,0.483796932696629
BMPR1A,Lung6,0.000256747668071297,0.00117213224378409,3252,0.826616349156279,0.389674616166172
BMPR1A,Lung9,-0.000360991462337115,0.000591078060271279,21893,0.541375699706438,0.260588124584976
BMPR1A,Lung12,-0.000266033456601777,0.000402633784704623,16548,0.508783511995228,0.543678754884834
BMPR1A,Lung13,-8.1422126027977e-05,0.000652262741810788,13609,0.900657932709691,0.318530702144925
BMPR2,Lung5,-0.0014605444062638,0.000204041460367113,37735,8.18168275815373e-13,0.643775676096618
BMPR2,Lung6,-0.00228580919254998,0.0011606207170039,3252,0.048898995127702,0.407644826752511
BMPR2,Lung9,-0.000319090391489913,0.000521277079731439,21893,0.54045041435912,0.307724782005681
BMPR2,Lung12,5.73608822841783e-05,0.000440868255934862,16548,0.896480271560628,0.492552788678865
BMPR2,Lung13,-0.000439053648386973,0.000478699196421659,13609,0.359047975698098,0.468764669804715
BMX,Lung5,-0.000138110645605149,0.000428934088834903,37735,0.74746352298461,0.272926942910711
BMX,Lung6,0.00240221190951654,0.0023849570538749,3252,0.313821919555749,0.141663630611847
BMX,Lung9,-0.000632659173134422,0.000774547206164847,21893,0.414036079654776,0.185508639449839
BMX,Lung12,-0.000162995820370628,0.000496961483632779,16548,0.742923143859926,0.430364941618202
BMX,Lung13,0.000821236901501958,0.00100394726084939,13609,0.413352613232086,0.172108218517937
BRCA1,Lung5,7.95933549435076e-05,0.000343184344006315,37735,0.816595528949326,0.366594056117751
BRCA1,Lung6,-0.00107000808848898,0.00192915401495391,3252,0.579133084187868,0.204041397547044
BRCA1,Lung9,-0.00176969853358669,0.00066724778813754,21893,0.00799606561391204,0.227965417732986
BRCA1,Lung12,-0.000425248396041642,0.000474222446307131,16548,0.369864244396602,0.448427731256785
BRCA1,Lung13,-0.00150884852290569,0.000705227562723477,13609,0.0323935724290407,0.280565647545931
BST1,Lung5,0.000348594050709003,0.000327444324230943,37735,0.287061372163918,0.399924074760421
BST1,Lung6,-0.00554161583643522,0.00198413428494347,3252,0.00522274871478706,0.223438707323656
BST1,Lung9,0.0020589548228889,0.000683654703444763,21893,0.00259799276646509,0.223117204981465
BST1,Lung12,-0.000100443695657561,0.000458050630575114,16548,0.826427938471774,0.476668741280557
BST1,Lung13,0.000994799406432966,0.000822663185797932,13609,0.226569638696969,0.235617849445414
BST2,Lung5,-0.000444229247962226,0.00027304163113698,37735,0.103744476580311,0.48331623785778
BST2,Lung6,0.00238240074963567,0.00112871464784135,3252,0.0347963730712611,0.405932678208305
BST2,Lung9,-0.00089912461640359,0.000385955489403879,21893,0.0198269309436754,0.464254170667992
BST2,Lung12,0.00155833651501293,0.000386315798485489,16548,5.48724496495635e-05,0.579320734408453
BST2,Lung13,-0.000664251073474286,0.000339193331943139,13609,0.0501917882429245,0.704336881536696
BTG1,Lung5,0.00278108050911995,0.000183525012424882,37735,7.1633199651931e-52,0.923452078616465
BTG1,Lung6,-0.00170208107514614,0.000710404344222048,3252,0.0165781290433323,0.711900626229951
BTG1,Lung9,0.00199685213760743,0.000409061467930646,21893,1.0525766936523e-06,0.420080288974761
BTG1,Lung12,0.0005861393159334,0.000336283646549389,16548,0.0813352146888657,0.665716187388069
BTG1,Lung13,0.00242402164816975,0.000387397477479776,13609,3.91962622713935e-10,0.628350933201
BTK,Lung5,0.000372699735454485,0.00036213827109116,37735,0.303402533148714,0.356516635297664
BTK,Lung6,-0.00122055901015279,0.00228288232541672,3252,0.592887062370433,0.163908158278757
BTK,Lung9,0.000113715152098706,0.000654930224087678,21893,0.862156712798383,0.239467317130806
BTK,Lung12,-0.000583942368003266,0.000412261289858565,16548,0.156647438791184,0.545505334649188
BTK,Lung13,0.000125069500356125,0.000730771483853579,13609,0.864108015519743,0.272397368379155
C11orf96,Lung5,0.00585092898584938,0.000114832785439582,37735,0,2.24760719983053
C11orf96,Lung6,0.00222409594578612,0.000573396526677673,3252,0.000104968876379145,0.972040467221731
C11orf96,Lung9,0.00173303613343434,0.000275396370203468,21893,3.11630536879839e-10,0.746782842791849
